source,record_id,scientific_name,license,image_url,local_path,captured_at
inaturalist,368085722,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/672255819/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\368085722.jpg,2025-07-16
inaturalist,368071618,Bungarus caeruleus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/672239679/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\368071618.jpg,2026-06-03
inaturalist,368057762,Craspedocephalus gramineus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/672206132/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\368057762.jpg,2025-12-02
inaturalist,368047969,Grypotyphlops acutus,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/672188079/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\368047969.jpg,2026-06-02
inaturalist,368008854,Fowlea piscator,,https://static.inaturalist.org/photos/672115197/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\368008854.jpg,2010-04-03
inaturalist,367988730,Ahaetulla farnsworthi,,https://static.inaturalist.org/photos/672076286/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367988730.jpg,2026-06-03
inaturalist,367960744,Oligodon albocinctus,,https://static.inaturalist.org/photos/672021992/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367960744.jpg,2026-06-03
inaturalist,367953511,Lycodon aulicus,,https://static.inaturalist.org/photos/672007602/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367953511.jpg,2026-06-03
inaturalist,367942499,Lycodon travancoricus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671986070/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367942499.jpg,2026-06-03
inaturalist,367940023,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671981127/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367940023.jpg,2026-06-03
inaturalist,367881561,Oligodon albocinctus,,https://static.inaturalist.org/photos/671864394/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367881561.jpg,2026-06-02
inaturalist,367879651,Bungarus niger,,https://static.inaturalist.org/photos/671860712/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367879651.jpg,2026-05-20
inaturalist,367825011,Python molurus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671755645/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367825011.jpg,2015-06-01
inaturalist,367824999,Amphiesma stolatum,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671751355/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367824999.jpg,2014-07-27
inaturalist,367824994,Boiga beddomei,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671750348/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367824994.jpg,2016-12-26
inaturalist,367824992,Rhabdophis plumbicolor,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671749345/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367824992.jpg,2017-08-13
inaturalist,367824976,Echis carinatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671715035/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367824976.jpg,2019-03-10
inaturalist,367765074,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671642222/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367765074.jpg,2025-11-30
inaturalist,367764902,Dendrelaphis tristis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671641904/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367764902.jpg,2024-07-06
inaturalist,367764474,Oligodon russelius,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671641236/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367764474.jpg,2025-09-02
inaturalist,367755846,Ahaetulla borealis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671623665/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367755846.jpg,2026-05-31
inaturalist,367755841,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671623212/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367755841.jpg,2026-05-31
inaturalist,367755831,Craspedocephalus malabaricus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671622842/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367755831.jpg,2026-05-31
inaturalist,367755827,Craspedocephalus malabaricus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671622838/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367755827.jpg,2026-05-31
inaturalist,367743342,Boiga multomaculata ochracea,,https://static.inaturalist.org/photos/671602827/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367743342.jpg,2026-05-14
inaturalist,367722823,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671565419/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367722823.jpg,2026-06-02
inaturalist,367722138,Gloydius himalayanus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671564325/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367722138.jpg,2025-06-20
inaturalist,367715439,Fowlea piscator,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/671551438/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367715439.jpg,2026-05-15
inaturalist,367709166,Amphiesma stolatum,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671532142/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709166.jpg,2021-11-16
inaturalist,367709161,Daboia russelii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671532106/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709161.jpg,2021-11-21
inaturalist,367709141,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671532005/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709141.jpg,2021-11-18
inaturalist,367709139,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671531994/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709139.jpg,2021-11-18
inaturalist,367709126,Eryx conicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671531965/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709126.jpg,2021-11-18
inaturalist,367709123,Amphiesma stolatum,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671531926/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709123.jpg,2021-11-18
inaturalist,367709121,Eryx johnii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671531929/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709121.jpg,2021-11-16
inaturalist,367709117,Echis carinatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671531925/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367709117.jpg,2021-11-16
inaturalist,367667120,Oligodon taeniolatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671466601/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367667120.jpg,2026-06-02
inaturalist,367646192,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671467940/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367646192.jpg,2026-06-01
inaturalist,367643255,Rhabdophis plumbicolor,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671420280/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367643255.jpg,2025-02-19
inaturalist,367611885,Oligodon taeniolatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671355508/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367611885.jpg,2026-06-02
inaturalist,367608737,Indotyphlops braminus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671349140/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367608737.jpg,2026-06-02
inaturalist,367594227,Trimeresurus erythrurus,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/671320262/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367594227.jpg,2026-06-01
inaturalist,367591933,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671314110/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367591933.jpg,2026-06-02
inaturalist,367579046,Bungarus caeruleus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671352214/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367579046.jpg,2026-05-31
inaturalist,367524884,Ahaetulla farnsworthi,,https://static.inaturalist.org/photos/670870751/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367524884.jpg,2015-07-31
inaturalist,367491975,Ahaetulla farnsworthi,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/671120059/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367491975.jpg,2023-07-01
inaturalist,367491827,Craspedocephalus malabaricus,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/671119691/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367491827.jpg,2023-07-01
inaturalist,367480525,Sibynophis subpunctatus,,https://static.inaturalist.org/photos/671098434/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367480525.jpg,2026-05-24
inaturalist,367474885,Fowlea piscator,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/671087761/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367474885.jpg,2026-06-01
inaturalist,367465828,Amphiesma stolatum,,https://static.inaturalist.org/photos/671070429/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367465828.jpg,2026-05-28
inaturalist,367465059,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/673362130/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367465059.jpg,2026-05-31
inaturalist,367464800,Coelognathus helena,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671068574/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367464800.jpg,2026-05-23
inaturalist,367464672,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671067834/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367464672.jpg,2026-05-23
inaturalist,367464608,Hypnale hypnale,,https://static.inaturalist.org/photos/671067627/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367464608.jpg,2026-05-21
inaturalist,367441875,Naja naja,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/671025711/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367441875.jpg,2026-06-01
inaturalist,367430848,Lycodon striatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/671005277/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367430848.jpg,2026-06-01
inaturalist,367404016,Lycodon fasciolatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670956470/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367404016.jpg,2026-06-01
inaturalist,367390663,Indotyphlops braminus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670930893/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367390663.jpg,2026-06-01
inaturalist,367388565,Craspedocephalus anamallensis,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/670926342/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367388565.jpg,2026-05-30
inaturalist,367381100,Python molurus,,https://static.inaturalist.org/photos/670907998/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367381100.jpg,2026-05-25
inaturalist,367374524,Trimeresurus uetzi,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/670900437/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367374524.jpg,2026-05-30
inaturalist,367368593,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670885723/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367368593.jpg,2025-12-22
inaturalist,367368562,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670885061/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367368562.jpg,2026-03-07
inaturalist,367368544,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670884860/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367368544.jpg,2025-10-13
inaturalist,367362157,Boiga nuchalis,,https://static.inaturalist.org/photos/670876822/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367362157.jpg,2026-05-31
inaturalist,367359007,Ptyas mucosa,cc-by-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/670870592/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367359007.jpg,2026-04-22
inaturalist,367355655,Naja naja,,https://static.inaturalist.org/photos/670864737/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367355655.jpg,2026-06-01
inaturalist,367343465,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670841000/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367343465.jpg,2026-06-01
inaturalist,367315315,Herpetoreas xenura,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/670784949/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367315315.jpg,2026-05-30
inaturalist,367296286,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670746640/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367296286.jpg,2026-06-01
inaturalist,367156910,Lycodon travancoricus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670476150/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367156910.jpg,2016-07-13
inaturalist,367156292,Coelognathus helena monticollaris,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670475009/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367156292.jpg,2015-07-15
inaturalist,367153582,Craspedocephalus malabaricus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670470161/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367153582.jpg,2026-05-05
inaturalist,367121444,Amphiesma stolatum,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670409694/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367121444.jpg,2026-05-31
inaturalist,367121365,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670409506/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367121365.jpg,2026-05-31
inaturalist,367121111,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670409134/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367121111.jpg,2026-05-31
inaturalist,367109347,Dendrelaphis tristis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670386294/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367109347.jpg,2019-12-07
inaturalist,367056831,Eryx conicus,,https://static.inaturalist.org/photos/670287118/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056831.jpg,2026-05-27
inaturalist,367056825,Eryx johnii,,https://static.inaturalist.org/photos/670287055/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056825.jpg,2026-05-25
inaturalist,367056823,Rhabdophis plumbicolor,,https://static.inaturalist.org/photos/670286975/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056823.jpg,2026-05-24
inaturalist,367056815,Bungarus caeruleus,,https://static.inaturalist.org/photos/670286910/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056815.jpg,2026-05-24
inaturalist,367056813,Coelognathus helena,,https://static.inaturalist.org/photos/670286854/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056813.jpg,2026-05-24
inaturalist,367056805,Boiga flaviviridis,,https://static.inaturalist.org/photos/670286785/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056805.jpg,2026-05-24
inaturalist,367056802,Rhabdophis plumbicolor,,https://static.inaturalist.org/photos/670286725/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056802.jpg,2026-05-23
inaturalist,367056793,Echis carinatus,,https://static.inaturalist.org/photos/670286637/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056793.jpg,2026-05-23
inaturalist,367056791,Craspedocephalus gramineus,,https://static.inaturalist.org/photos/670286636/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056791.jpg,2026-05-23
inaturalist,367056785,Lycodon gracilis,,https://static.inaturalist.org/photos/670286587/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367056785.jpg,2026-05-23
inaturalist,367040454,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670259679/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367040454.jpg,2026-05-30
inaturalist,367031325,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670242425/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367031325.jpg,2026-05-31
inaturalist,367019988,Amphiesma stolatum,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670221457/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367019988.jpg,2026-05-31
inaturalist,367010235,Python molurus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670202015/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\367010235.jpg,1994-04-26
inaturalist,366997165,Trimeresurus popeiorum,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670179774/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366997165.jpg,2025-10-31
inaturalist,366996082,Ptyas mucosa,,https://static.inaturalist.org/photos/670177936/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366996082.jpg,2026-05-31
inaturalist,366976546,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670141729/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366976546.jpg,2026-05-31
inaturalist,366969956,Coelognathus helena helena,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670129168/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366969956.jpg,2026-05-30
inaturalist,366961701,Boiga trigonata,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670113058/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366961701.jpg,2026-05-27
inaturalist,366948714,Lycodon striatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670087543/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366948714.jpg,2026-03-22
inaturalist,366925255,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670037221/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366925255.jpg,2026-05-31
inaturalist,366922594,Sahyadriophis uttaraghati,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/670031539/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366922594.jpg,2026-05-30
inaturalist,366887971,Bungarus caeruleus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669958394/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366887971.jpg,2026-05-31
inaturalist,366887387,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669957039/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366887387.jpg,2026-05-31
inaturalist,366887265,Eryx whitakeri,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669957024/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366887265.jpg,2026-05-30
inaturalist,366876308,Amphiesma monticola,,https://static.inaturalist.org/photos/669934555/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366876308.jpg,2019-07-17
inaturalist,366858342,Naja naja,,https://static.inaturalist.org/photos/669900554/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366858342.jpg,2017-10-02
inaturalist,366853045,Grypotyphlops acutus,,https://static.inaturalist.org/photos/669889717/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366853045.jpg,2016-06-24
inaturalist,366757829,Rhabdophis plumbicolor,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/669709968/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366757829.jpg,2025-04-25
inaturalist,366756522,Boiga forsteni,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/669707459/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366756522.jpg,2025-07-02
inaturalist,366755750,Dendrelaphis tristis,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/669707359/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366755750.jpg,2025-07-02
inaturalist,366754061,Oligodon arnensis,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669702553/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366754061.jpg,2026-05-30
inaturalist,366735666,Bungarus caeruleus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669666998/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366735666.jpg,2026-05-30
inaturalist,366723416,Fowlea piscator,,https://static.inaturalist.org/photos/669642531/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366723416.jpg,2026-05-02
inaturalist,366722521,Boiga multifasciata,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669645386/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366722521.jpg,2026-05-30
inaturalist,366720203,Psammodynastes pulverulentus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669637361/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366720203.jpg,2024-08-06
inaturalist,366690347,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669583240/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366690347.jpg,2017-01-16
inaturalist,366679479,Lycodon jara,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669562782/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366679479.jpg,2026-05-30
inaturalist,366670204,Craspedocephalus malabaricus,,https://static.inaturalist.org/photos/669546421/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366670204.jpg,2026-05-25
inaturalist,366661661,Indotyphlops braminus,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/669531814/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366661661.jpg,2026-05-15
inaturalist,366661572,Uropeltis bicatenata,,https://static.inaturalist.org/photos/671439284/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366661572.jpg,2026-05-30
inaturalist,366655162,Fowlea piscator,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/669519363/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366655162.jpg,2026-01-25
inaturalist,366651127,Bungarus caeruleus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669512260/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366651127.jpg,2026-05-29
inaturalist,366639685,Ptyas nigromarginata,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669427429/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366639685.jpg,2026-05-26
inaturalist,366628623,Fowlea piscator,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669470805/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366628623.jpg,2025-07-01
inaturalist,366622999,Ptyas mucosa,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669460258/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366622999.jpg,2018-06-02
inaturalist,366611375,Fowlea piscator,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/669439166/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366611375.jpg,2026-05-30
inaturalist,366594922,Dendrelaphis tristis,,https://static.inaturalist.org/photos/669394200/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366594922.jpg,2026-05-15
inaturalist,366585632,Rhabdophis leonardi,,https://static.inaturalist.org/photos/669392586/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366585632.jpg,2026-05-29
inaturalist,366577195,Naja naja,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669375530/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366577195.jpg,2020-03-10
inaturalist,366568733,Daboia russelii,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669360135/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366568733.jpg,2026-05-27
inaturalist,366403990,Pseudoxenodon macrops,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669041356/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366403990.jpg,2014-11-05
inaturalist,366392997,Sahyadriophis beddomei,,https://static.inaturalist.org/photos/669021356/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366392997.jpg,2026-05-29
inaturalist,366392444,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/669014375/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366392444.jpg,2012-10-30
inaturalist,366374338,Ptyas mucosa,,https://static.inaturalist.org/photos/668986264/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366374338.jpg,2026-05-29
inaturalist,366368061,Indotyphlops braminus,,https://static.inaturalist.org/photos/668974791/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366368061.jpg,2026-05-29
inaturalist,366367759,Lycodon striatus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/668974414/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366367759.jpg,2026-05-29
inaturalist,366357209,Boiga cyanea,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/668953318/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366357209.jpg,2026-05-28
inaturalist,366321474,Lycodon aulicus,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/668891186/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inaturalist\366321474.jpg,2016-05-29
