source,record_id,scientific_name,venom_label,license,image_url,local_path,captured_at
inat_targeted,135539740,Ophiophagus hannah,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/231188046/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\135539740.jpg,2022-09-16
inat_targeted,125593158,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/213000837/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\125593158.jpg,2022-07-10
inat_targeted,124528072,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/211081941/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\124528072.jpg,2022-04-18
inat_targeted,116950017,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/197458197/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\116950017.jpg,2016-08-10
inat_targeted,114182344,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/192845167/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\114182344.jpg,2022-04-20
inat_targeted,109021513,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/183683018/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\109021513.jpg,2020-11-05
inat_targeted,107365952,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/180561516/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\107365952.jpg,2021-07-24
inat_targeted,97285601,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/161764790/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\97285601.jpg,2016-09-07
inat_targeted,97231396,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/161763009/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\97231396.jpg,2014-09-03
inat_targeted,95997679,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/159430629/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\95997679.jpg,2021-08-23
inat_targeted,77426904,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/126626994/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\77426904.jpg,2019-04-25
inat_targeted,76965261,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/125869080/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\76965261.jpg,2019-04-10
inat_targeted,76148618,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/124579315/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\76148618.jpg,2019-04-06
inat_targeted,65278964,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/105038278/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\65278964.jpg,2012-04-25
inat_targeted,58251037,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/92982867/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\58251037.jpg,2020-05-16
inat_targeted,51441237,Ophiophagus hannah,venomous,,https://static.inaturalist.org/photos/81730990/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\51441237.jpg,2020-06-30
inat_targeted,33787548,Ophiophagus hannah,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/53103894/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\33787548.jpg,2017-10-23
inat_targeted,18564245,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/28403253/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\18564245.jpg,2017-03-28
inat_targeted,15382402,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/23052416/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\15382402.jpg,2016-12-22
inat_targeted,14066867,Ophiophagus hannah,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/20820515/medium.jpeg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Ophiophagus_hannah\14066867.jpg,2018-06-26
inat_targeted,375003053,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/685490465/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\375003053.jpg,2026-05-23
inat_targeted,375001071,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/685486909/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\375001071.jpg,2026-05-23
inat_targeted,374682524,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/684870199/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\374682524.jpg,2026-06-16
inat_targeted,374655276,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/684818839/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\374655276.jpg,2026-06-21
inat_targeted,374612384,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/684766960/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\374612384.jpg,2026-06-23
inat_targeted,374574864,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/684669767/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\374574864.jpg,2026-06-21
inat_targeted,374001083,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/683553676/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\374001083.jpg,2026-06-16
inat_targeted,373995288,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/683541856/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\373995288.jpg,2026-06-21
inat_targeted,373956816,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/683468976/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\373956816.jpg,2026-06-21
inat_targeted,345581481,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/629816556/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\345581481.jpg,2025-08-24
inat_targeted,345477118,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/629612319/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\345477118.jpg,2026-03-27
inat_targeted,341832805,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/622376708/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\341832805.jpg,2026-03-08
inat_targeted,340618606,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/619888637/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\340618606.jpg,2026-02-28
inat_targeted,338077720,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/614732446/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\338077720.jpg,2025-10-15
inat_targeted,337543340,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/613634492/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\337543340.jpg,2026-01-26
inat_targeted,336262183,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/611022614/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\336262183.jpg,2026-01-26
inat_targeted,334961514,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/608406521/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\334961514.jpg,2026-01-16
inat_targeted,334947040,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/608378394/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\334947040.jpg,2011-12-13
inat_targeted,334852098,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/608179888/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\334852098.jpg,2025-12-27
inat_targeted,334494346,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607455000/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\334494346.jpg,2022-12-23
inat_targeted,334468167,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607390147/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\334468167.jpg,2004-11-28
inat_targeted,334366290,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/607193617/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\334366290.jpg,2025-09-04
inat_targeted,334220149,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/606892515/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\334220149.jpg,2026-01-07
inat_targeted,333812001,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/606063008/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\333812001.jpg,2025-12-07
inat_targeted,333012249,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604490815/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\333012249.jpg,2025-09-08
inat_targeted,332862736,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604179375/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\332862736.jpg,2025-12-31
inat_targeted,332457437,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603350362/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\332457437.jpg,2025-12-07
inat_targeted,332436795,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603308110/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\332436795.jpg,2025-12-28
inat_targeted,332359914,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603150891/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\332359914.jpg,2025-12-26
inat_targeted,332139526,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602698244/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\332139526.jpg,2025-08-30
inat_targeted,331786367,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/601971467/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\331786367.jpg,2025-12-08
inat_targeted,330470347,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/599257643/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\330470347.jpg,2025-10-09
inat_targeted,330406957,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/599141124/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\330406957.jpg,2025-12-12
inat_targeted,330247109,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/598805500/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\330247109.jpg,2025-11-08
inat_targeted,329935584,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/598173249/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\329935584.jpg,2025-12-02
inat_targeted,329774232,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/597842124/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\329774232.jpg,2025-10-23
inat_targeted,329180787,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/596645519/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\329180787.jpg,2025-08-04
inat_targeted,328641066,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/595562712/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\328641066.jpg,2025-06-17
inat_targeted,328615528,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/595513494/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\328615528.jpg,2025-11-14
inat_targeted,328466631,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/595211611/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\328466631.jpg,2025-10-20
inat_targeted,327481879,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/593301929/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\327481879.jpg,2025-11-18
inat_targeted,326643933,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/591627294/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\326643933.jpg,2025-11-15
inat_targeted,326617034,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591576368/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\326617034.jpg,2025-11-14
inat_targeted,326498644,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/591336879/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\326498644.jpg,2025-11-14
inat_targeted,326177362,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590702742/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\326177362.jpg,2025-11-12
inat_targeted,326072397,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/590486711/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\326072397.jpg,2025-11-12
inat_targeted,325447240,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/589243641/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\325447240.jpg,2024-07-06
inat_targeted,325004850,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/588364718/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\325004850.jpg,2025-09-08
inat_targeted,324724443,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/587799437/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\324724443.jpg,2025-11-03
inat_targeted,324460099,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/587265952/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\324460099.jpg,2025-10-28
inat_targeted,324286333,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/586915150/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\324286333.jpg,2025-10-29
inat_targeted,324131580,Bungarus caeruleus,venomous,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/586613641/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\324131580.jpg,2025-10-30
inat_targeted,323957478,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/586262833/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\323957478.jpg,2025-10-29
inat_targeted,323939037,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/586227450/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\323939037.jpg,2025-10-27
inat_targeted,322853822,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584118967/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322853822.jpg,2025-06-21
inat_targeted,322849941,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584110797/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322849941.jpg,2024-05-31
inat_targeted,322849854,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/584110597/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322849854.jpg,2025-10-21
inat_targeted,322706900,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/583835174/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322706900.jpg,2025-10-24
inat_targeted,322580922,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/583586270/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322580922.jpg,2025-10-23
inat_targeted,322554921,Bungarus caeruleus,venomous,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/583534035/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322554921.jpg,2025-10-21
inat_targeted,322543492,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/583511538/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322543492.jpg,2025-10-23
inat_targeted,322427767,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/583281165/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322427767.jpg,2024-09-10
inat_targeted,322408700,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/583242077/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322408700.jpg,2025-10-22
inat_targeted,322402627,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/583230221/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322402627.jpg,2025-09-21
inat_targeted,322252753,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/582928741/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322252753.jpg,2025-10-21
inat_targeted,322152091,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/582725959/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\322152091.jpg,2025-10-21
inat_targeted,321837797,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/582100634/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\321837797.jpg,2025-10-19
inat_targeted,321812604,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/582049763/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\321812604.jpg,2025-10-19
inat_targeted,321669328,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/581768740/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\321669328.jpg,2025-10-17
inat_targeted,321669225,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/581768501/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\321669225.jpg,2025-10-17
inat_targeted,321459768,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/581369476/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\321459768.jpg,2025-10-16
inat_targeted,321063877,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/580593255/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\321063877.jpg,2025-06-12
inat_targeted,320894603,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/580260911/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320894603.jpg,2024-11-19
inat_targeted,320890095,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/580251387/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320890095.jpg,2025-06-06
inat_targeted,320833701,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/580141220/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320833701.jpg,2025-10-10
inat_targeted,320655740,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579788833/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320655740.jpg,2025-10-13
inat_targeted,320655676,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579788657/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320655676.jpg,2025-10-13
inat_targeted,320332728,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/579158146/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320332728.jpg,2025-10-12
inat_targeted,320251539,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/578994865/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320251539.jpg,2025-10-12
inat_targeted,320249574,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/578990687/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\320249574.jpg,2025-05-20
inat_targeted,319791165,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/578110155/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\319791165.jpg,2025-10-08
inat_targeted,319578286,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/577708290/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\319578286.jpg,2025-10-07
inat_targeted,318822568,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/576256667/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\318822568.jpg,2025-08-11
inat_targeted,318335258,Bungarus caeruleus,venomous,cc-by-nc-sa,https://inaturalist-open-data.s3.amazonaws.com/photos/575324325/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\318335258.jpg,2025-10-02
inat_targeted,318069721,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574812558/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\318069721.jpg,2025-08-11
inat_targeted,317979644,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/574644641/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\317979644.jpg,2025-09-30
inat_targeted,317959315,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/574605046/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\317959315.jpg,2025-09-29
inat_targeted,316648877,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/572126618/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\316648877.jpg,2025-08-11
inat_targeted,316054471,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/570999657/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\316054471.jpg,2025-09-23
inat_targeted,316053007,Bungarus caeruleus,venomous,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/570996988/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\316053007.jpg,2025-09-23
inat_targeted,315557117,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/570055983/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\315557117.jpg,2025-09-21
inat_targeted,315456713,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/569867571/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\315456713.jpg,2025-09-21
inat_targeted,315288261,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/569551442/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\315288261.jpg,2025-09-20
inat_targeted,315007091,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/569011256/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\315007091.jpg,2025-09-19
inat_targeted,314942207,Bungarus caeruleus,venomous,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/568888480/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\314942207.jpg,2025-09-14
inat_targeted,314772664,Bungarus caeruleus,venomous,,https://static.inaturalist.org/photos/568561202/medium.jpg,E:\Coding_Notes\Faunari\data\raw\inat_targeted\Bungarus_caeruleus\314772664.jpg,2025-08-20
